FECHA;ESTACION;PROVINCIA;ALTITUD;TEMP_MEDIA;PREC;TEMP_MIN;HORA_TEMP_MIN;TEMP_MAX;HORA_TEMP_MAX;DIR_VIENTO;VELOCMED_VIENTO;RACHA;HORA_RACHA;SOL;PRES_MAX;HORA_PRES_MAX;PRES_MIN;HORA_PRES_MIN
24/02/2020;MADRID, RETIRO;MADRID;667;13,4;0;6,6;06:55;20,1;13:40;24;1,1;5,6;14:20;0;952,6;00;944,6;24
25/02/2020;MADRID, RETIRO;MADRID;667;12,3;0;5,6;08:10;19;13:40;32;2,5;9,7;14:20;0;945,2;00;941,6;14
26/02/2020;MADRID, RETIRO;MADRID;667;11;0;6,5;07:00;15,5;Varias;31;3,1;10,8;05:20;0;944,8;10;941,6;04
27/02/2020;MADRID, RETIRO;MADRID;667;12,4;0;6,4;04:00;18,5;14:10;28;3,9;11,9;13:00;0;945;22;942,7;03
28/02/2020;MADRID, RETIRO;MADRID;667;12,8;0;7,4;07:40;18,2;16:02;32;1,1;5,8;00:10;0;946,2;01;937,5;24
29/02/2020;MADRID, RETIRO;MADRID;667;10,3;0;7,4;07:40;13,2;13:05;24;4,4;14,4;14:00;0;938;00;935,8;18
01/03/2020;MADRID, RETIRO;MADRID;667;11,8;2,2;8,3;03:10;15,2;16:00;24;4,2;13,9;17:20;0;938,3;10;929,1;24
02/03/2020;MADRID, RETIRO;MADRID;667;9,5;0;6,3;23:59;12,7;12:20;26;4,7;20;00:50;0;939,8;22;923,9;05
03/03/2020;MADRID, RETIRO;MADRID;667;9,8;0;5,2;06:10;14,4;15:50;25;3,1;11,4;10:50;0;942,3;24;938,6;14
04/03/2020;MADRID, RETIRO;MADRID;667;14,9;0;10,6;07:00;19,2;13:15;28;2,8;10,8;13:40;0;944,1;11;940,5;24
05/03/2020;MADRID, RETIRO;MADRID;667;12;0,5;8,1;23:59;15,9;13:30;29;4,4;16,1;14:40;0;940,5;00;935,1;13
06/03/2020;MADRID, RETIRO;MADRID;667;9,6;0;6,2;04:20;13;16:10;30;4,2;16,9;10:00;0;945,9;24;937,8;05
07/03/2020;MADRID, RETIRO;MADRID;667;9,6;0;3,5;06:20;15,8;16:00;35;1,7;6,9;12:20;0;948,6;10;945,7;03
08/03/2020;MADRID, RETIRO;MADRID;667;9,4;0;3,5;07:00;15,2;15:50;28;1,4;10,3;23:10;0;948,6;10;944,7;15
09/03/2020;MADRID, RETIRO;MADRID;667;12,1;0;7,7;07:20;16,5;14:10;33;1,7;11,1;00:40;0;948,9;11;946,2;Varias
10/03/2020;MADRID, RETIRO;MADRID;667;14,8;0;7,4;05:30;22,3;16:00;24;1,1;5,8;17:10;0;949,8;12;947;18
11/03/2020;MADRID, RETIRO;MADRID;667;16,9;0;9,8;06:00;24;13:50;19;0,8;4,2;15:20;0;948,8;10;944,8;Varias
12/03/2020;MADRID, RETIRO;MADRID;667;18,2;0;12,5;04:00;24;16:00;99;1,4;5,3;Varias;0;945,1;00;938,5;19
13/03/2020;MADRID, RETIRO;MADRID;667;17,3;0;11,9;06:00;22,7;13:40;5;1,4;6,9;22:10;0;940,9;Varias;938,4;18
14/03/2020;MADRID, RETIRO;MADRID;667;16,2;0;10,6;07:00;21,8;16:10;4;1,1;6,9;01:10;0;943,7;Varias;939,1;16
15/03/2020;MADRID, RETIRO;MADRID;667;15;7,7;9,5;23:40;20,5;13:40;28;1,9;11,4;18:30;0;939,2;00;931;24
16/03/2020;MADRID, RETIRO;MADRID;667;7;3;3,9;07:10;10,2;14:30;13;1,4;11,4;16:40;0;940,7;24;930,8;04
17/03/2020;MADRID, RETIRO;MADRID;667;10,5;0,2;5;01:00;16;Varias;12;2,5;10,8;14:30;0;948,2;21;940,5;01
18/03/2020;MADRID, RETIRO;MADRID;667;13,3;0;10,3;Varias;16,3;15:40;4;1,1;7,8;00:20;0;948,5;09;945,2;18
19/03/2020;MADRID, RETIRO;MADRID;667;13,5;0;10,2;07:00;16,8;13:30;17;1,7;8,3;19:20;0;945,7;00;939,9;17
20/03/2020;MADRID, RETIRO;MADRID;667;10,8;0;9,2;23:30;12,5;14:00;12;2,8;7,8;23:30;0;940,2;Varias;937,6;23
21/03/2020;MADRID, RETIRO;MADRID;667;8,2;2,2;7,2;23:20;9,3;00:00;12;1,4;7,2;01:20;0;937,7;00;933,7;16
22/03/2020;MADRID, RETIRO;MADRID;667;9,8;9,5;6,7;06:40;13;14:50;5;1,9;7,2;11:50;0;937;23;932,8;15
23/03/2020;MADRID, RETIRO;MADRID;667;10,8;4;7,2;06:00;14,4;14:30;5;1,9;11,1;09:40;0;938,6;23;936;Varias
24/03/2020;MADRID, RETIRO;MADRID;667;12;0;8,5;06:20;15,6;12:20;4;2,2;8,9;07:40;0;939,5;Varias;936,7;16
25/03/2020;MADRID, RETIRO;MADRID;667;11,7;0;6,4;06:20;17;15:20;99;2,2;7,5;Varias;0;939,7;01;934,3;24
26/03/2020;MADRID, RETIRO;MADRID;667;10;0;4;06:20;15,9;14:10;4;2,8;9,7;16:30;0;934,2;00;931;16
27/03/2020;MADRID, RETIRO;MADRID;667;6,2;0;2;08:40;10,3;16:10;4;2,8;9,7;06:10;0;937,2;24;931,5;02
28/03/2020;MADRID, RETIRO;MADRID;667;9,2;0;2,6;05:00;15,7;14:50;3;1,9;7,2;08:20;0;940,5;22;937;00
29/03/2020;MADRID, RETIRO;MADRID;667;12,2;0;5;05:15;19,3;13:45;4;1,4;9,2;23:59;0;941,5;09;936,9;24
30/03/2020;MADRID, RETIRO;MADRID;667;5,6;9,8;0,5;23:50;10,8;00:00;5;4,2;11,9;20:00;0;937;00;932,4;24
31/03/2020;MADRID, RETIRO;MADRID;667;4,8;18,2;0,1;03:40;9,6;16:20;5;2,8;11,1;01:00;0;932,7;23;928,9;15
01/04/2020;MADRID, RETIRO;MADRID;667;9,6;0,9;5,7;23:40;13,5;15:10;25;1,7;7,5;16:00;0;933,8;10;931,4;04
02/04/2020;MADRID, RETIRO;MADRID;667;9,3;0;3,4;05:00;15,2;13:10;4;2,8;9,7;14:30;0;937,2;23;932,2;03
03/04/2020;MADRID, RETIRO;MADRID;667;11,4;0;5;06:15;17,7;14:30;20;1,1;7,2;14:00;0;940,3;10;937,4;04
04/04/2020;MADRID, RETIRO;MADRID;667;12,2;0;5,8;04:40;18,5;13:40;14;3,6;11,4;13:10;0;939,8;10;937,2;16
05/04/2020;MADRID, RETIRO;MADRID;667;14,2;0,8;8,9;06:10;19,4;14:00;16;1,7;7,2;01:30;0;940,4;09;937,4;18
06/04/2020;MADRID, RETIRO;MADRID;667;14,8;7,2;11,6;07:00;17,9;14:20;24;1,9;7,5;15:00;0;944,7;24;939,2;Varias
07/04/2020;MADRID, RETIRO;MADRID;667;14;6,7;10,6;03:50;17,3;13:00;21;1,1;6,1;13:50;0;946,3;23;943,7;03
08/04/2020;MADRID, RETIRO;MADRID;667;16,1;0;10,6;06:30;21,6;13:45;26;1,1;6,1;16:10;0;947;00;942,1;16
09/04/2020;MADRID, RETIRO;MADRID;667;13,1;14,2;11;23:40;15,2;15:40;18;1,4;6,4;21:20;0;943,8;Varias;941,4;16
10/04/2020;MADRID, RETIRO;MADRID;667;11,9;2,7;10;06:40;13,8;15:00;16;1,1;6,7;20:50;0;944,5;21;942;04
11/04/2020;MADRID, RETIRO;MADRID;667;14,8;0,2;11,2;04:40;18,3;16:40;13;1,4;5,8;22:50;0;943,6;10;940,4;18
12/04/2020;MADRID, RETIRO;MADRID;667;15;2,4;10;04:00;20;14:05;16;1,1;8,3;22:50;0;942;00;932,7;24
13/04/2020;MADRID, RETIRO;MADRID;667;12,9;1,1;7,6;08:40;18,2;15:40;17;1,1;6,7;00:00;0;933,9;24;930,6;18
14/04/2020;MADRID, RETIRO;MADRID;667;13,9;3;11;06:10;16,8;14:50;13;1,4;9,7;15:30;0;936,2;10;932,6;15
15/04/2020;MADRID, RETIRO;MADRID;667;11,8;18,1;8,4;08:50;15,3;14:20;15;3,1;15;13:30;0;938,9;23;932,8;05
16/04/2020;MADRID, RETIRO;MADRID;667;14,2;3,5;9,8;05:10;18,7;12:50;15;2,8;12,5;13:20;0;938,8;Varias;934,6;14
17/04/2020;MADRID, RETIRO;MADRID;667;14,2;0;10,5;05:10;17,8;14:40;23;1,9;8,6;14:00;0;938,2;22;936,8;18
18/04/2020;MADRID, RETIRO;MADRID;667;15,4;3,3;10,4;06:15;20,5;16:30;10;1,1;6,4;22:40;0;939,3;00;933,4;20
19/04/2020;MADRID, RETIRO;MADRID;667;13,6;5,2;9,2;23:59;18,1;14:50;33;1,4;8,6;16:00;0;935;00;931,6;16
20/04/2020;MADRID, RETIRO;MADRID;667;13,1;0,4;7,6;05:20;18,6;13:10;25;1,9;10,8;16:10;0;933,6;Varias;929,9;19
21/04/2020;MADRID, RETIRO;MADRID;667;11,4;0,1;7,8;06:10;14,9;16:50;26;1,4;8,3;02:30;0;933,9;24;928,7;05
22/04/2020;MADRID, RETIRO;MADRID;667;14,4;0;9,1;05:30;19,6;13:30;6;1,1;6,1;21:20;0;939,9;23;933,7;01
23/04/2020;MADRID, RETIRO;MADRID;667;16,2;0;12,4;06:15;20;13:30;11;1,4;5,3;15:00;0;942,3;10;938,6;18
24/04/2020;MADRID, RETIRO;MADRID;667;16,6;0;11,2;05:40;22,1;15:10;18;1,7;6,9;15:10;0;939,8;00;933,7;18
25/04/2020;MADRID, RETIRO;MADRID;667;17,3;0;11,6;03:50;23;14:00;32;1,7;8,3;15:00;0;934,6;00;931;15
26/04/2020;MADRID, RETIRO;MADRID;667;16,5;0;12,2;05:20;20,8;13:40;24;2,2;10;14:10;0;935,4;Varias;932,3;17
27/04/2020;MADRID, RETIRO;MADRID;667;13,7;0;10,1;06:45;17,3;11:20;19;2,8;10,3;15:30;0;936,1;23;933,1;16
28/04/2020;MADRID, RETIRO;MADRID;667;12,6;0;7,7;05:40;17,6;12:40;26;2,8;10;18:20;0;941,3;24;935,3;02
29/04/2020;MADRID, RETIRO;MADRID;667;13,4;0;7,1;04:50;19,7;13:30;25;3,1;13,6;14:20;0;942,2;10;939,5;16
30/04/2020;MADRID, RETIRO;MADRID;667;15;0;10,4;06:00;19,6;13:50;25;3,9;12,5;00:20;0;943;22;938,9;03
01/05/2020;MADRID, RETIRO;MADRID;667;16,4;0;10,9;04:30;21,9;14:50;25;2,8;10,3;00:30;0;944,1;24;941;04
02/05/2020;MADRID, RETIRO;MADRID;667;19;0;12;05:40;25,9;15:30;25;1,9;9,2;15:50;0;944,5;Varias;941;19
03/05/2020;MADRID, RETIRO;MADRID;667;20,6;0;12,4;05:40;28,8;14:45;22;1,1;6,1;12:50;0;943,4;09;937,4;24
04/05/2020;MADRID, RETIRO;MADRID;667;23,3;0;16,6;05:00;30;16:00;22;2,8;13,9;15:20;0;938,9;00;934,7;16
05/05/2020;MADRID, RETIRO;MADRID;667;18,3;0;12,9;23:59;23,7;15:40;26;2,2;9,7;16:20;0;940,7;24;938,9;Varias
06/05/2020;MADRID, RETIRO;MADRID;667;17,8;0;10,1;05:20;25,6;14:00;99;0,6;7,2;Varias;0;941,7;11;938,6;19
07/05/2020;MADRID, RETIRO;MADRID;667;20,4;0;14,8;04:50;26,1;14:00;12;3,3;10,8;21:20;0;940,4;00;937,7;17
08/05/2020;MADRID, RETIRO;MADRID;667;21,6;0;15,7;05:30;27,5;14:15;13;1,7;7,2;00:40;0;939,4;00;934,2;Varias
09/05/2020;MADRID, RETIRO;MADRID;667;18,1;0,1;13;23:40;23,2;14:40;26;2,8;10;21:10;0;936,7;00;931,2;16
10/05/2020;MADRID, RETIRO;MADRID;667;14,4;0;9,3;06:10;19,5;13:20;26;3,9;12,2;11:10;0;931,8;23;929,4;18
11/05/2020;MADRID, RETIRO;MADRID;667;14,8;1,2;10;06:10;19,6;13:45;25;3,6;12,2;14:10;0;934,6;22;930;01
12/05/2020;MADRID, RETIRO;MADRID;667;12,2;19,3;9,3;23:50;15,2;12:00;14;3,1;8,3;12:20;0;934,6;Varias;930;Varias
13/05/2020;MADRID, RETIRO;MADRID;667;14;9;9,3;Varias;18,8;12:40;23;1,7;7,8;13:10;0;930,3;11;927,5;Varias
14/05/2020;MADRID, RETIRO;MADRID;667;11,9;11,4;9,1;08:30;14,7;15:30;26;1,4;7,5;04:10;0;932,7;24;925,3;04
15/05/2020;MADRID, RETIRO;MADRID;667;14,4;13,2;9,7;Varias;19;12:25;15;1,1;7,8;15:10;0;939,2;23;933,5;Varias
16/05/2020;MADRID, RETIRO;MADRID;667;15,6;0,8;10,8;05:00;20,3;13:40;6;3,1;10,6;08:10;0;943,8;24;938,6;05
17/05/2020;MADRID, RETIRO;MADRID;667;16;0;9,5;05:30;22,4;15:00;3;1,9;11,4;04:00;0;944,8;Varias;942,4;03
18/05/2020;MADRID, RETIRO;MADRID;667;18,9;0;10,6;05:45;27,2;13:40;5;1,1;9,2;23:10;0;946,1;08;942,8;Varias
19/05/2020;MADRID, RETIRO;MADRID;667;21,2;0;13,1;05:20;29,3;14:30;4;0,8;7,5;00:10;0;944,3;00;940,9;17
20/05/2020;MADRID, RETIRO;MADRID;667;22,8;0;14,6;05:30;30,9;13:50;23;1,1;7,2;14:00;0;941,1;Varias;938,7;16
21/05/2020;MADRID, RETIRO;MADRID;667;23,3;0;15;04:20;31,6;14:05;27;1,7;6,7;18:20;0;945,1;23;941,6;04
22/05/2020;MADRID, RETIRO;MADRID;667;24,2;0;16,4;04:40;32;14:30;27;1,7;9,2;12:00;0;948,3;11;944,7;03
23/05/2020;MADRID, RETIRO;MADRID;667;25;0;17,5;05:20;32,5;13:20;99;1,9;11,7;Varias;0;948,5;11;945,3;00
24/05/2020;MADRID, RETIRO;MADRID;667;24;0;17,7;05:00;30,2;13:55;5;1,7;10,6;00:10;0;949;09;944,8;21
25/05/2020;MADRID, RETIRO;MADRID;667;24;1,8;17,2;23:50;30,9;14:10;3;1,9;11,7;19:20;0;948,5;21;945,3;18
26/05/2020;MADRID, RETIRO;MADRID;667;21;0;16,7;04:50;25,4;16:00;6;2,5;8,1;00:40;0;949,1;11;945,6;18
27/05/2020;MADRID, RETIRO;MADRID;667;23,5;0;17;04:50;30;14:10;17;2,5;9,2;18:40;0;947,9;09;944,1;20
28/05/2020;MADRID, RETIRO;MADRID;667;23,4;0;17,3;05:20;29,4;13:50;99;1,7;7,2;Varias;0;948,1;Varias;941,5;19
29/05/2020;MADRID, RETIRO;MADRID;667;23,2;0;15,7;05:50;30,6;Varias;10;1,1;6,7;07:10;0;943;00;936;17
30/05/2020;MADRID, RETIRO;MADRID;667;24,8;0;17,9;05:40;31,6;14:10;4;1,7;6,7;00:10;0;938,6;09;934,5;18
31/05/2020;MADRID, RETIRO;MADRID;667;23;37,8;15,4;17:40;30,7;14:00;18;2,2;18,3;17:10;0;938,8;22;932,4;18
01/06/2020;MADRID, RETIRO;MADRID;667;21,1;0;14,9;05:20;27,3;15:20;17;0,8;5,3;13:20;0;939,7;10;937,1;Varias
02/06/2020;MADRID, RETIRO;MADRID;667;23;0;17,5;05:30;28,5;15:30;25;1,1;8,3;17:00;0;939,8;09;935,6;18
03/06/2020;MADRID, RETIRO;MADRID;667;22;4,5;16;05:10;28;14:00;26;2,8;11,7;15:10;0;935,8;00;929,6;24
04/06/2020;MADRID, RETIRO;MADRID;667;18,9;0;14,9;07:10;22,9;14:20;29;3,6;12,8;17:00;0;934,8;23;927,3;04
05/06/2020;MADRID, RETIRO;MADRID;667;20,2;0;12,7;05:30;27,6;14:10;4;1,4;7,5;00:20;0;937,7;10;934,5;18
06/06/2020;MADRID, RETIRO;MADRID;667;21,4;0;15,6;04:10;27,1;13:50;24;2,8;13,6;16:40;0;936;00;930,7;19
07/06/2020;MADRID, RETIRO;MADRID;667;18,8;2;13;23:59;24,7;14:50;25;1,4;10,6;14:10;0;936,1;24;931;05
08/06/2020;MADRID, RETIRO;MADRID;667;17,1;0;11;Varias;23,2;14:45;25;2,8;10,6;14:10;0;941,2;24;935,1;02
09/06/2020;MADRID, RETIRO;MADRID;667;17,3;0;10,8;05:15;23,8;14:30;25;2,8;10,6;14:10;0;941,9;07;939,1;17
10/06/2020;MADRID, RETIRO;MADRID;667;18,6;0;11,6;05:20;25,5;13:30;25;2,8;10,6;14:10;0;941,5;07;931,3;24
11/06/2020;MADRID, RETIRO;MADRID;667;19,1;0;14,2;23:59;24;12:20;25;2,8;10,6;14:10;0;935,1;00;927,5;18
12/06/2020;MADRID, RETIRO;MADRID;667;15,4;1,8;10;05:30;20,9;12:50;25;2,8;10,6;14:10;0;935;24;929,3;01
13/06/2020;MADRID, RETIRO;MADRID;667;16,8;0;10,3;Varias;23,4;14:30;25;2,8;10,6;14:10;0;940,9;22;935;Varias
14/06/2020;MADRID, RETIRO;MADRID;667;19,2;0;12,9;03:30;25,5;15:00;25;2,8;10,6;14:10;0;943,8;24;940,8;00
15/06/2020;MADRID, RETIRO;MADRID;667;20,6;0;14,1;05:40;27;14:50;25;2,8;10,6;14:10;0;944,7;12;941,1;19
16/06/2020;MADRID, RETIRO;MADRID;667;20,7;0;15,8;04:40;25,6;14:50;25;2,8;10,6;14:10;0;944,3;00;939,6;18
17/06/2020;MADRID, RETIRO;MADRID;667;20,4;0;13,7;04:45;27,1;14:40;25;2,8;10,6;14:10;0;941,1;00;936,5;18
18/06/2020;MADRID, RETIRO;MADRID;667;22,4;0;15,8;05:30;28,9;14:50;25;2,8;10,6;14:10;0;939,3;24;935,6;03
19/06/2020;MADRID, RETIRO;MADRID;667;23,4;0;16,5;05:20;30,3;14:20;25;2,8;10,6;14:10;0;942,9;24;938,7;00
20/06/2020;MADRID, RETIRO;MADRID;667;24,4;0;16,5;05:05;32,3;13:45;25;2,8;10,6;14:10;0;944,8;10;942,2;00
21/06/2020;MADRID, RETIRO;MADRID;667;26,4;0;18,8;05:30;33,9;14:45;25;2,8;10,6;14:10;0;947,5;10;943,3;18
22/06/2020;MADRID, RETIRO;MADRID;667;26,8;0;19,1;05:40;34,4;13:40;25;2,8;10,6;14:10;0;946,6;08;940,5;19
23/06/2020;MADRID, RETIRO;MADRID;667;28,9;0;21,6;05:20;36,2;14:30;25;2,8;10,6;14:10;0;942,8;08;937,8;19
24/06/2020;MADRID, RETIRO;MADRID;667;27;0,1;22,7;05:20;31,3;15:45;25;2,8;10,6;14:10;0;941,3;13;938,4;02
25/06/2020;MADRID, RETIRO;MADRID;667;28,2;0;21,7;05:15;34,6;14:05;25;2,8;10,6;14:10;0;939,9;00;936;18
26/06/2020;MADRID, RETIRO;MADRID;667;26;0;20,8;04:50;31,2;14:30;25;2,8;10,6;14:10;0;938,9;10;936,7;18
27/06/2020;MADRID, RETIRO;MADRID;667;25,3;0;18,5;05:00;32,1;14:50;25;2,8;10,6;14:10;0;941,2;08;938,4;04
28/06/2020;MADRID, RETIRO;MADRID;667;27,2;0;20;05:00;34,4;14:15;25;1,4;10,6;14:10;0;941,3;Varias;938,3;16
29/06/2020;MADRID, RETIRO;MADRID;667;28,8;0;21,2;05:00;36,5;13:40;25;0;10,6;14:10;0;941,3;10;936,8;20
30/06/2020;MADRID, RETIRO;MADRID;667;29,6;0;22,1;05:30;37;13:40;25;0;10,6;14:10;0;938,6;08;933,9;18
01/07/2020;MADRID, RETIRO;MADRID;667;28;0;20,7;05:40;35,4;14:30;25;0;10,6;14:10;0;937,5;23;934,9;00
02/07/2020;MADRID, RETIRO;MADRID;667;26,9;0;20,8;05:00;33;14:00;25;0;10,6;14:10;0;940,1;24;936,9;03
03/07/2020;MADRID, RETIRO;MADRID;667;23,9;0;16,6;05:20;31,2;14:20;25;0;10,6;14:10;0;943,8;23;939,9;01
04/07/2020;MADRID, RETIRO;MADRID;667;26;0;18,4;05:30;33,5;14:00;25;0;10,6;14:10;0;946,2;10;942,3;18
05/07/2020;MADRID, RETIRO;MADRID;667;27,9;0;20,3;05:00;35,5;14:50;25;0;10,6;14:10;0;945,6;09;940,8;18
06/07/2020;MADRID, RETIRO;MADRID;667;29,6;0;22,5;04:50;36,8;14:20;25;0;10,6;14:10;0;942;07;938,4;18
07/07/2020;MADRID, RETIRO;MADRID;667;30,1;0;22,4;Varias;37,8;14:20;25;0;10,6;14:10;0;940,5;09;936,7;19
08/07/2020;MADRID, RETIRO;MADRID;667;29,6;0;24;05:20;35,1;15:10;25;0;10,6;14:10;0;940,6;06;935,7;Varias
09/07/2020;MADRID, RETIRO;MADRID;667;27,6;0;21;23:59;34,2;14:10;25;0;10,6;14:10;0;941,2;09;937,9;17
10/07/2020;MADRID, RETIRO;MADRID;667;26;0;18,9;05:30;33,1;14:00;25;0;10,6;14:10;0;940,6;08;937,5;18
11/07/2020;MADRID, RETIRO;MADRID;667;28,8;0,6;21,6;06:00;36,1;13:30;25;0;10,6;14:10;0;941;07;937,5;18
12/07/2020;MADRID, RETIRO;MADRID;667;27,1;0;21,4;06:00;32,8;13:00;25;0;10,6;14:10;0;942,9;Varias;938,8;00
13/07/2020;MADRID, RETIRO;MADRID;667;27;0;19,8;04:30;34,3;14:20;25;0;10,6;14:10;0;943,1;07;939,7;18
14/07/2020;MADRID, RETIRO;MADRID;667;26,6;0;19,7;05:50;33,5;14:10;25;0;10,6;14:10;0;942,3;07;939,5;18
15/07/2020;MADRID, RETIRO;MADRID;667;25,3;0;18,1;05:50;32,5;14:00;62;1,1;9,9;14:10;0;941,5;24;939,3;18
16/07/2020;MADRID, RETIRO;MADRID;667;26,2;0;18,4;05:30;34,1;14:50;99;2,2;9,2;Varias;0;942,45;24;939,5;18
17/07/2020;MADRID, RETIRO;MADRID;667;27,6;0;20,5;05:20;34,6;14:30;7;3,3;9,2;00:10;0;943,4;10;939,7;19
18/07/2020;MADRID, RETIRO;MADRID;667;26,8;0;19;06:10;34,7;15:00;29;2,8;6,9;17:00;0;940,9;07;936,6;18
19/07/2020;MADRID, RETIRO;MADRID;667;29,2;0;21,8;06:15;36,7;14:10;24;2,2;8,9;14:00;0;939,5;09;936,5;18
20/07/2020;MADRID, RETIRO;MADRID;667;28,8;0;21;Varias;36,6;14:10;23;1,7;7,2;12:20;0;940;Varias;937,4;18
21/07/2020;MADRID, RETIRO;MADRID;667;29,5;5,4;24;Varias;35;12:30;10;2,8;10,3;21:00;0;941,8;Varias;938,8;18
22/07/2020;MADRID, RETIRO;MADRID;667;24,2;0;16,6;05:20;31,7;15:20;10;2,8;10,3;21:00;0;942,7;Varias;940,5;18
23/07/2020;MADRID, RETIRO;MADRID;667;28,8;0;21,6;05:50;36,1;13:50;10;2,8;10,3;21:00;0;942,1;00;937,4;18
24/07/2020;MADRID, RETIRO;MADRID;667;28,8;0;22;05:40;35,7;14:10;10;2,8;10,3;21:00;0;940,95;00;936,75;18
25/07/2020;MADRID, RETIRO;MADRID;667;29,4;0;22,2;06:00;36,5;14:10;10;2,8;10,3;21:00;0;939,8;09;936,1;18
26/07/2020;MADRID, RETIRO;MADRID;667;30,5;0;23;05:20;38;14:10;10;2,8;10,3;21:00;0;939,3;07;937,5;18
27/07/2020;MADRID, RETIRO;MADRID;667;32,2;0;25;Varias;39,4;14:10;10;2,8;10,3;21:00;0;940,3;11;936,7;18
28/07/2020;MADRID, RETIRO;MADRID;667;29,5;0;23,4;05:50;35,6;13:50;10;2,8;10,3;21:00;0;939,8;09;937,8;19
29/07/2020;MADRID, RETIRO;MADRID;667;30,2;0;23,2;06:20;37,2;13:50;10;2,8;10,3;21:00;0;940,1;11;937;Varias
30/07/2020;MADRID, RETIRO;MADRID;667;31,4;0;23,5;05:20;39,2;14:35;10;1,4;10,3;21:00;0;939;11;934,7;18
31/07/2020;MADRID, RETIRO;MADRID;667;30,9;0;24;Varias;37,8;14:20;10;0;10,3;21:00;0;940,3;11;938,2;00
01/08/2020;MADRID, RETIRO;MADRID;667;29,5;0;21,5;05:40;37,5;14:10;10;0;10,3;21:00;0;941,6;Varias;939,4;17
02/08/2020;MADRID, RETIRO;MADRID;667;28,6;0;21,5;05:50;35,6;14:10;10;0;10,3;21:00;0;940,1;Varias;936,9;18
03/08/2020;MADRID, RETIRO;MADRID;667;24;0;17;06:10;31;14:30;10;0;10,3;21:00;0;940,5;Varias;936,8;18
04/08/2020;MADRID, RETIRO;MADRID;667;26,1;0;19,1;05:00;33,1;13:40;10;0;10,3;21:00;0;940,9;09;936,7;19
05/08/2020;MADRID, RETIRO;MADRID;667;27,8;0;20,5;Varias;35;14:50;10;0;10,3;21:00;0;940,6;09;936,9;19
06/08/2020;MADRID, RETIRO;MADRID;667;30,8;0;23,9;06:00;37,7;14:40;49;0,85;9,6;21:00;0;940,3;10;937,1;00
07/08/2020;MADRID, RETIRO;MADRID;667;31,7;0;25,2;06:00;38,2;14:40;88;1,7;8,9;14:40;0;942,2;09;939;00
08/08/2020;MADRID, RETIRO;MADRID;667;29,8;0;25,4;Varias;34,2;15:20;88;1,9;6,1;23:10;0;944,1;11;940,2;18
09/08/2020;MADRID, RETIRO;MADRID;667;31,2;0,8;24,8;06:20;37,6;14:10;88;1,9;9,85;23:10;0;941,8;11;936,3;18
10/08/2020;MADRID, RETIRO;MADRID;667;26,1;1,1;21,2;06:30;31;16:50;88;1,9;13,6;20:50;0;938,3;11;935,4;Varias
11/08/2020;MADRID, RETIRO;MADRID;667;19,7;26,6;15;21:05;24,4;09:20;88;1,4;9,7;09:50;0;941,2;14;937;Varias
12/08/2020;MADRID, RETIRO;MADRID;667;20,9;0;14,6;05:05;27,2;14:30;88;0,3;2,5;Varias;0;940;11;937,2;18
13/08/2020;MADRID, RETIRO;MADRID;667;23,2;0;16,9;05:10;29,4;13:50;88;1,4;5;Varias;0;940,1;11;936,9;18
14/08/2020;MADRID, RETIRO;MADRID;667;25,6;0;19,4;04:50;31,9;13:00;88;2,5;7,5;Varias;0;940,2;Varias;936,6;18
15/08/2020;MADRID, RETIRO;MADRID;667;23,4;0;17,3;Varias;29,5;13:45;88;3,3;10,8;18:30;0;938,6;11;936,1;18
16/08/2020;MADRID, RETIRO;MADRID;667;21,8;0;15,5;06:00;28,2;14:05;88;1,9;8,6;14:10;0;939,4;Varias;937,2;18
17/08/2020;MADRID, RETIRO;MADRID;667;21,6;0;15,7;05:30;27,5;15:50;88;2,8;7,5;13:00;0;939,7;13;937,8;16
18/08/2020;MADRID, RETIRO;MADRID;667;24,5;0;19;05:25;30;16:15;88;1,7;5,8;12:10;0;939,5;10;936,8;18
19/08/2020;MADRID, RETIRO;MADRID;667;25,4;0;18,5;05:15;32,3;14:05;88;2,5;9,2;13:10;0;938,4;00;932,3;18
20/08/2020;MADRID, RETIRO;MADRID;667;25,4;0;17,2;06:05;33,6;13:35;88;3,1;8,9;Varias;0;935,6;00;932,8;Varias
21/08/2020;MADRID, RETIRO;MADRID;667;26;0;20,4;04:20;31,6;14:15;88;3,3;10,8;13:20;0;941,9;24;935,4;00
22/08/2020;MADRID, RETIRO;MADRID;667;26,2;0;19,9;05:45;32,4;14:20;88;2,2;7,8;22:20;0;944,8;10;941,7;00
23/08/2020;MADRID, RETIRO;MADRID;667;26,4;0;19,8;06:00;33;Varias;88;1,7;8,3;21:50;0;944,5;11;940,5;20
24/08/2020;MADRID, RETIRO;MADRID;667;26,3;0;20,1;Varias;32,5;14:40;88;2,2;7,8;00:30;0;942;Varias;938,3;18
25/08/2020;MADRID, RETIRO;MADRID;667;28,4;0;21,3;06:05;35,6;13:30;88;1,9;6,4;00:30;0;940,6;10;933,7;18
26/08/2020;MADRID, RETIRO;MADRID;667;28,5;0;21;07:25;36;14:35;88;2,5;7,8;13:10;0;942,7;Varias;940,3;00
27/08/2020;MADRID, RETIRO;MADRID;667;29;0;21,6;Varias;36,4;13:15;88;2,5;6,7;14:10;0;941;00;934,6;24
